session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
london,2025-02-04,green,2842.1,short,2841.2,1,3,4,2025-02-04 02:01:00-05:00,2025-02-04 02:03:00-05:00,2025-02-04 02:04:00-05:00,3,1,23.0,2025-02-04 02:23:00-05:00,2841.2,2025-02-04 02:23:00-05:00,take_profit,90.0000000000091,0.0,290.0000000000091,2845.0,18,2025-02-04 02:18:00-05:00
london,2025-02-05,red,2883.3,long,2885.8,0,4,5,2025-02-05 02:00:00-05:00,2025-02-05 02:04:00-05:00,2025-02-05 02:05:00-05:00,5,1,19.0,2025-02-05 02:19:00-05:00,2885.8,2025-02-05 02:19:00-05:00,take_profit,250.0,0.0,120.00000000002728,2882.1,8,2025-02-05 02:08:00-05:00
london,2025-02-07,red,2883.7,long,2884.2,0,1,2,2025-02-07 02:00:00-05:00,2025-02-07 02:01:00-05:00,2025-02-07 02:02:00-05:00,2,1,5.0,2025-02-07 02:05:00-05:00,2884.2,2025-02-07 02:05:00-05:00,take_profit,50.0,0.0,29.999999999972715,2883.4,3,2025-02-07 02:03:00-05:00
london,2025-02-11,red,2939.1,long,2942.8,0,3,4,2025-02-11 02:00:00-05:00,2025-02-11 02:03:00-05:00,2025-02-11 02:04:00-05:00,4,1,10.0,2025-02-11 02:10:00-05:00,2942.8,2025-02-11 02:10:00-05:00,take_profit,370.0000000000273,0.0,79.99999999997272,2938.3,4,2025-02-11 02:04:00-05:00
london,2025-02-12,green,2919.7,short,2918.9,0,1,2,2025-02-12 02:00:00-05:00,2025-02-12 02:01:00-05:00,2025-02-12 02:02:00-05:00,2,1,5.0,2025-02-12 02:05:00-05:00,2918.9,2025-02-12 02:05:00-05:00,take_profit,79.99999999997272,0.0,40.000000000009095,2920.1,2,2025-02-12 02:02:00-05:00
london,2025-02-13,red,2941.7,long,2942.9,0,1,2,2025-02-13 02:00:00-05:00,2025-02-13 02:01:00-05:00,2025-02-13 02:02:00-05:00,2,1,9.0,2025-02-13 02:09:00-05:00,2942.9,2025-02-13 02:09:00-05:00,take_profit,120.00000000002728,0.0,89.99999999996362,2940.8,2,2025-02-13 02:02:00-05:00
london,2025-02-14,red,2959.8,long,2960.5,2,3,4,2025-02-14 02:02:00-05:00,2025-02-14 02:03:00-05:00,2025-02-14 02:04:00-05:00,2,1,5.0,2025-02-14 02:05:00-05:00,2960.5,2025-02-14 02:05:00-05:00,take_profit,69.99999999998181,0.0,110.00000000003638,2958.7,4,2025-02-14 02:04:00-05:00
london,2025-02-17,green,2909.3,short,2909.0,2,5,6,2025-02-17 02:02:00-05:00,2025-02-17 02:05:00-05:00,2025-02-17 02:06:00-05:00,4,1,6.0,2025-02-17 02:06:00-05:00,2909.0,2025-02-17 02:06:00-05:00,take_profit,30.00000000001819,0.0,100.0,2910.3,6,2025-02-17 02:06:00-05:00
london,2025-02-18,green,2926.5,short,2926.3,0,1,2,2025-02-18 02:00:00-05:00,2025-02-18 02:01:00-05:00,2025-02-18 02:02:00-05:00,2,1,10.0,2025-02-18 02:10:00-05:00,2926.3,2025-02-18 02:10:00-05:00,take_profit,19.99999999998181,0.0,159.9999999999909,2928.1,6,2025-02-18 02:06:00-05:00
london,2025-02-20,green,2964.9,short,2963.7,1,6,7,2025-02-20 02:01:00-05:00,2025-02-20 02:06:00-05:00,2025-02-20 02:07:00-05:00,6,1,311.0,2025-02-20 07:11:00-05:00,2963.7,2025-02-20 07:11:00-05:00,take_profit,120.00000000002728,0.0,850.0,2973.4,205,2025-02-20 05:25:00-05:00
