session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
post_rth,2025-02-12,green,2929.2,short,2928.0,1,2,3,2025-02-12 13:31:00-05:00,2025-02-12 13:32:00-05:00,2025-02-12 13:33:00-05:00,2,1,14.0,2025-02-12 13:44:00-05:00,2928.0,2025-02-12 13:44:00-05:00,take_profit,119.99999999998181,0.0,100.0,2930.2,7,2025-02-12 13:37:00-05:00
post_rth,2025-02-13,green,2946.8,short,2944.9,0,4,5,2025-02-13 13:30:00-05:00,2025-02-13 13:34:00-05:00,2025-02-13 13:35:00-05:00,5,1,11.0,2025-02-13 13:41:00-05:00,2944.9,2025-02-13 13:41:00-05:00,take_profit,190.0000000000091,0.0,100.0,2947.8,7,2025-02-13 13:37:00-05:00
post_rth,2025-02-14,red,2897.3,long,2900.6,0,3,4,2025-02-14 13:30:00-05:00,2025-02-14 13:33:00-05:00,2025-02-14 13:34:00-05:00,4,0,,,2894.8,2025-02-14 16:50:00-05:00,session_end,0.0,250.0,740.0000000000091,2889.9,131,2025-02-14 15:41:00-05:00
post_rth,2025-02-17,red,2910.4,long,2911.2,0,4,5,2025-02-17 13:30:00-05:00,2025-02-17 13:34:00-05:00,2025-02-17 13:35:00-05:00,5,1,15.0,2025-02-17 13:48:00-05:00,2911.2,2025-02-17 13:48:00-05:00,take_profit,79.99999999997272,0.0,40.000000000009095,2910.0,5,2025-02-17 13:35:00-05:00
post_rth,2025-02-18,green,2950.4,short,2949.2,0,3,4,2025-02-18 13:30:00-05:00,2025-02-18 13:33:00-05:00,2025-02-18 13:34:00-05:00,4,0,,,2955.7,2025-02-18 16:50:00-05:00,session_end,0.0,529.9999999999727,609.9999999999909,2956.5,79,2025-02-18 14:49:00-05:00
post_rth,2025-02-19,red,2935.3,long,2935.4,0,2,3,2025-02-19 13:30:00-05:00,2025-02-19 13:32:00-05:00,2025-02-19 13:33:00-05:00,3,1,3.0,2025-02-19 13:33:00-05:00,2935.4,2025-02-19 13:33:00-05:00,take_profit,9.999999999990905,0.0,50.0,2934.8,3,2025-02-19 13:33:00-05:00
post_rth,2025-02-20,green,2956.0,short,2955.6,3,4,5,2025-02-20 13:33:00-05:00,2025-02-20 13:34:00-05:00,2025-02-20 13:35:00-05:00,2,1,10.0,2025-02-20 13:40:00-05:00,2955.6,2025-02-20 13:40:00-05:00,take_profit,40.000000000009095,0.0,80.00000000001819,2956.8,6,2025-02-20 13:36:00-05:00
post_rth,2025-02-21,green,2954.8,short,2953.3,0,2,3,2025-02-21 13:30:00-05:00,2025-02-21 13:32:00-05:00,2025-02-21 13:33:00-05:00,3,1,70.0,2025-02-21 14:40:00-05:00,2953.3,2025-02-21 14:40:00-05:00,take_profit,150.0,0.0,500.0,2959.8,25,2025-02-21 13:55:00-05:00
post_rth,2025-02-24,red,2962.4,long,2963.6,1,2,3,2025-02-24 13:31:00-05:00,2025-02-24 13:32:00-05:00,2025-02-24 13:33:00-05:00,2,1,5.0,2025-02-24 13:35:00-05:00,2963.6,2025-02-24 13:35:00-05:00,take_profit,119.99999999998181,0.0,30.00000000001819,2962.1,3,2025-02-24 13:33:00-05:00
post_rth,2025-02-25,green,2920.3,short,2918.3,1,6,7,2025-02-25 13:31:00-05:00,2025-02-25 13:36:00-05:00,2025-02-25 13:37:00-05:00,6,1,51.0,2025-02-25 14:21:00-05:00,2918.3,2025-02-25 14:21:00-05:00,take_profit,200.0,0.0,400.0,2924.3,20,2025-02-25 13:50:00-05:00
